ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	group	mice	celltypes
GO:00343692	GO:0034369	plasma lipoprotein particle remodeling	6/418	27/28943	2.00423569196928e-06	5.29650816779854e-05	4.03650265235771e-05	Apoa4/Apob/Apoc3/Mttp/Pla2g12b/Scarb1	6	1	GF	EC (Apoa4 high)
GO:00157483	GO:0015748	organophosphate ester transport	11/418	125/28943	2.12406406853323e-06	5.57419313540769e-05	4.24812813706646e-05	Apoa4/Apoc2/Apoc3/Dbi/G6pc/Mttp/Plscr1/Prap1/Scarb1/Scp2/Vapa	11	1	GF	EC (Apoa4 high)
GO:00508927	GO:0050892	intestinal absorption	7/418	44/28943	3.01244283559547e-06	7.79727498336664e-05	5.94235299076367e-05	Apoa4/Cd36/Fabp1/Prap1/Scarb1/Slc5a1/Vdr	7	1	GF	EC (Apoa4 high)
GO:00105656	GO:0010565	regulation of cellular ketone metabolic process	12/418	156/28943	3.04654847294413e-06	7.83190930561623e-05	5.96874802862523e-05	Acadl/Apoa4/Apoc2/Apoc3/Ces1f/Ces1g/Dbi/Dgat2/Fabp1/Lpgat1/Pdk4/Rdh16f2	12	1	GF	EC (Apoa4 high)
GO:00016664	GO:0001666	response to hypoxia	14/418	219/28943	4.15076301139188e-06	0.000104571556133666	7.96946498187241e-05	Acaa2/Aqp3/Cat/Chchd2/Egln3/Epas1/Fabp1/Gata6/Il18/Lct/Nfe2l2/Pgk1/Sdhd/Ucp2	14	1	GF	EC (Apoa4 high)
GO:20003774	GO:2000377	regulation of reactive oxygen species metabolic process	12/418	161/28943	4.22811213761009e-06	0.000105814806410785	8.06421387835567e-05	Arf4/Arg2/Cbr1/Cd36/Dhfr/Eef1a1/Hspd1/Il18/Nfe2l2/Sod1/Sod2/Xdh	12	1	GF	EC (Apoa4 high)
GO:00714563	GO:0071456	cellular response to hypoxia	10/418	110/28943	4.60294559890001e-06	0.000113689747831654	8.66436818616472e-05	Acaa2/Aqp3/Chchd2/Egln3/Epas1/Fabp1/Gata6/Nfe2l2/Pgk1/Sdhd	10	1	GF	EC (Apoa4 high)
GO:19016162	GO:1901616	organic hydroxy compound catabolic process	8/418	68/28943	6.13785638701029e-06	0.000149644898622657	0.000114045331577998	Adh1/Adh4/Adh5/Bpnt1/Hsd17b6/Lct/Scarb1/Sult1b1	8	1	GF	EC (Apoa4 high)
GO:00100383	GO:0010038	response to metal ion	16/418	296/28943	7.48350294090668e-06	0.00017675098508554	0.00013470305293632	Abcc2/Ahcyl1/Aldob/Apobec1/Calm2/Casp6/Fos/Fosb/Id2/Lct/Mt1/Mt2/Nfe2l2/Pdcd6/Sod1/Xdh	16	1	GF	EC (Apoa4 high)
GO:00092663	GO:0009266	response to temperature stimulus	12/418	174/28943	9.37179818973854e-06	0.000213349550355554	0.000162595052930404	Acadl/Acadm/Chordc1/Dnaja1/Hsp90aa1/Hsp90ab1/Ier5/Pdcd6/Plac8/Sod1/Tmem135/Ucp2	12	1	GF	EC (Apoa4 high)
GO:00512353	GO:0051235	maintenance of location	17/418	341/28943	1.12843614439709e-05	0.000252329005306308	0.000192301544133942	Apob/Calm2/Cd36/Ces1f/Ces1g/Dbi/Dgat2/Fth1/Ftl1/Golph3/Gsto1/Pafah1b1/Plin2/Scarb1/Tmem135/Twf1/Txn1	17	1	GF	EC (Apoa4 high)
GO:0120162	GO:0120162	positive regulation of cold-induced thermogenesis	9/418	98/28943	1.27040384049321e-05	0.000275911270874934	0.000210273739116118	Acadl/Adipor2/Cd36/Cebpb/Epas1/Hadh/Il18/Plac8/Ucp2	9	1	GF	EC (Apoa4 high)
GO:00068393	GO:0006839	mitochondrial transport	11/418	154/28943	1.58432420784919e-05	0.000336357369745061	0.00025634009655088	Acaa2/Bcap31/Casp6/Dnajc19/Hsp90aa1/Hspd1/Pmaip1/Them4/Tmem14c/Tomm70a/Ucp2	11	1	GF	EC (Apoa4 high)
GO:00102572	GO:0010257	NADH dehydrogenase complex assembly	7/418	58/28943	1.9867384679839e-05	0.000408037210353867	0.000310967760206175	Ndufa1/Ndufa12/Ndufa5/Ndufa6/Ndufb3/Ndufb5/Ndufb6	7	1	GF	EC (Apoa4 high)
GO:00329812	GO:0032981	mitochondrial respiratory chain complex I assembly	7/418	58/28943	1.9867384679839e-05	0.000408037210353867	0.000310967760206175	Ndufa1/Ndufa12/Ndufa5/Ndufa6/Ndufb3/Ndufb5/Ndufb6	7	1	GF	EC (Apoa4 high)
GO:19015331	GO:1901533	negative regulation of hematopoietic progenitor cell differentiation	4/418	13/28943	2.76545618736306e-05	0.000538693759383763	0.000410541949464207	Hes1/Hspa9/Nfe2l2/Zfp36	4	1	GF	EC (Apoa4 high)
GO:00421571	GO:0042157	lipoprotein metabolic process	10/418	135/28943	2.80866433242321e-05	0.00054152767919527	0.000412701697825451	Apoa4/Apob/Apobec1/Apoc3/Dbi/Dgat2/Mttp/Ppm1a/Rab3gap2/Svip	10	1	GF	EC (Apoa4 high)
GO:00065202	GO:0006520	cellular amino acid metabolic process	14/418	260/28943	2.88114091127973e-05	0.000552681802219598	0.000421202326116021	Acat1/Adss/Agmat/Aldh1a1/Aldh4a1/Arg2/Azin1/Ddc/Dglucy/Dhfr/Etfa/Iyd/Odc1/Txnrd1	14	1	GF	EC (Apoa4 high)
GO:19908454	GO:1990845	adaptive thermogenesis	11/418	165/28943	3.01253190491174e-05	0.000572078294907611	0.000435984516891749	Acadl/Adipor2/Aldh1a1/Cd36/Cebpb/Ckb/Epas1/Hadh/Il18/Plac8/Ucp2	11	1	GF	EC (Apoa4 high)
GO:0001889	GO:0001889	liver development	10/418	137/28943	3.18791705999406e-05	0.000599412959937852	0.000456816439433981	Acadm/Cebpb/Gata6/Hes1/Il18/Onecut2/Pck1/Pkm/Sod2/Ugt1a10	10	1	GF	EC (Apoa4 high)
GO:00093091	GO:0009309	amine biosynthetic process	6/418	43/28943	3.3960572905237e-05	0.000626034170775075	0.000477104633985768	Agmat/Azin1/Ddc/Epas1/Oaz1/Odc1	6	1	GF	EC (Apoa4 high)
GO:00424011	GO:0042401	cellular biogenic amine biosynthetic process	6/418	43/28943	3.3960572905237e-05	0.000626034170775075	0.000477104633985768	Agmat/Azin1/Ddc/Epas1/Oaz1/Odc1	6	1	GF	EC (Apoa4 high)
GO:00504351	GO:0050435	amyloid-beta metabolic process	7/418	63/28943	3.43628010915006e-05	0.000630373909343596	0.000480411976424863	Ace/Casp3/Mme/Nat8/Nat8f1/Nat8f4/Nat8f5	7	1	GF	EC (Apoa4 high)
GO:00621975	GO:0062197	cellular response to chemical stress	16/418	340/28943	4.08348537865945e-05	0.000721097721773555	0.000549553172455104	Apoa4/Casp3/Cat/Cd36/Chchd2/Dhfr/Dnaja1/Epas1/Fabp1/Fos/Msra/Nfe2l2/Ppia/Sod1/Sod2/Txn1	16	1	GF	EC (Apoa4 high)
GO:00346206	GO:0034620	cellular response to unfolded protein	8/418	89/28943	4.50570876658252e-05	0.000784657761701168	0.000597992684228463	Atf3/Creb3l2/Creb3l3/Hspa8/Hspa9/Hspd1/Nfe2l2/Tmem33	8	1	GF	EC (Apoa4 high)
GO:00092611	GO:0009261	ribonucleotide catabolic process	6/418	46/28943	5.03081207575557e-05	0.000856371118661274	0.00065264589090883	Acat1/Cda/Entpd7/Hint1/Pnp/Xdh	6	1	GF	EC (Apoa4 high)
GO:00086376	GO:0008637	apoptotic mitochondrial changes	9/418	119/28943	5.98556558157505e-05	0.00097497639365397	0.000743035727367937	Acaa2/Casp6/Ghitm/Hspd1/Jtb/Pmaip1/Pnp/Sod2/Them4	9	1	GF	EC (Apoa4 high)
GO:00316683	GO:0031668	cellular response to extracellular stimulus	13/418	245/28943	6.41643438190108e-05	0.00103882890502321	0.000791698133492154	Aqp3/Atf3/Dap/Fos/Ldha/Nfe2l2/Pck1/Pdk4/Pim1/Plin2/Pmaip1/Rragd/Vdr	13	1	GF	EC (Apoa4 high)
GO:00060904	GO:0006090	pyruvate metabolic process	9/418	121/28943	6.81634691079173e-05	0.00107778137974402	0.000821384062890385	Aldoa/Aldob/Ldha/Me1/Pck1/Pdk4/Pgam1/Pgk1/Pkm	9	1	GF	EC (Apoa4 high)
GO:00436181	GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	6/418	50/28943	8.1296592890532e-05	0.00126950340716248	0.000967496642664182	Atf3/Cd36/Cebpb/Creb3l3/Epas1/Nfe2l2	6	1	GF	EC (Apoa4 high)
GO:00108962	GO:0010896	regulation of triglyceride catabolic process	4/418	17/28943	8.79302990958484e-05	0.00136183852575087	0.00103786582539362	Aadac/Apoa4/Apoc2/Apoc3	4	1	GF	EC (Apoa4 high)
GO:00510857	GO:0051085	chaperone cofactor-dependent protein refolding	5/418	32/28943	8.95754391611911e-05	0.00137603896174854	0.00104868806822858	Hspa8/Hspa9/Hspe1/Hsph1/St13	5	1	GF	EC (Apoa4 high)
GO:19013612	GO:1901361	organic cyclic compound catabolic process	19/418	484/28943	9.29035600375842e-05	0.0014213868557977	0.00108324798748276	Acaa1b/Acat1/Apobec1/Casp3/Cbr1/Cda/Dnase1/Enpp3/Entpd7/Ephx2/Gsta3/Hint1/Hsd17b11/Hsd17b6/Nfe2l2/Pnp/Scarb1/Xdh/Zfp36	19	1	GF	EC (Apoa4 high)
GO:00435236	GO:0043523	regulation of neuron apoptotic process	14/418	290/28943	9.34717141841126e-05	0.00142431293508775	0.00108547797117034	Casp3/Casp6/Cebpb/Ctsz/Egln3/Foxq1/Hsp90ab1/Hspd1/Hsph1/Il18/Mt1/Pmaip1/Sod1/Sod2	14	1	GF	EC (Apoa4 high)
GO:00323683	GO:0032368	regulation of lipid transport	10/418	157/28943	0.000100844440216218	0.00153048650432566	0.00116639352539241	Apoa4/Apoc2/Apoc3/Atp5j/Ces1f/Ces1g/Dbi/Prap1/Scp2/Surf4	10	1	GF	EC (Apoa4 high)
GO:00349764	GO:0034976	response to endoplasmic reticulum stress	13/418	257/28943	0.000103893181918837	0.00157044933788514	0.001196849455705	Aqp11/Atf3/Bcap31/Casp3/Cebpb/Creb3l2/Creb3l3/Dnajb9/Nfe2l2/Pmaip1/Rnf186/Svip/Tmem33	13	1	GF	EC (Apoa4 high)
GO:00705852	GO:0070585	protein localization to mitochondrion	8/418	101/28943	0.000110951222909736	0.00166382806101544	0.00126801397611126	Bcap31/Dnaja1/Dnajc19/Hsp90aa1/Hspd1/Pmaip1/Rnf186/Tomm70a	8	1	GF	EC (Apoa4 high)
GO:00300034	GO:0030003	cellular cation homeostasis	19/418	498/28943	0.000134298121207193	0.00199808110252749	0.00152275035069573	1600014C10Rik/Aqp11/Bcap31/Calm2/Dbi/Fth1/Ftl1/Gsto1/Immt/Mt1/Mt2/Ncoa4/Sco2/Sgk1/Slc35g1/Slc4a7/Slc9a3/Sod1/Vdr	19	1	GF	EC (Apoa4 high)
GO:00507462	GO:0050746	regulation of lipoprotein metabolic process	4/418	19/28943	0.00013996192546923	0.00204214716736765	0.00155633337973507	Dbi/Dgat2/Rab3gap2/Svip	4	1	GF	EC (Apoa4 high)
GO:00485453	GO:0048545	response to steroid hormone	12/418	232/28943	0.000154651716705659	0.00222216287996458	0.00169352450232813	Abhd2/Adh1/Bche/Cbr1/Dnaja1/Fkbp4/Idh1/Paqr7/Pck1/Por/Sgk1/Zfp36	12	1	GF	EC (Apoa4 high)
GO:00454713	GO:0045471	response to ethanol	7/418	81/28943	0.000172897823433382	0.00245725938711949	0.00187269304972324	Adh1/Aldh1a1/Apobec1/Eef1b2/Hpgd/Lct/Sod1	7	1	GF	EC (Apoa4 high)
GO:00550762	GO:0055076	transition metal ion homeostasis	9/418	137/28943	0.00017661777732429	0.00248762684023284	0.00189583627940476	Epas1/Fth1/Ftl1/Mt1/Mt2/Ncoa4/Sco2/Sod1/Sod2	9	1	GF	EC (Apoa4 high)
GO:00070063	GO:0007006	mitochondrial membrane organization	8/418	108/28943	0.000177076374708291	0.00248762684023284	0.00189583627940476	Acaa2/Casp6/Ghitm/Hsp90aa1/Immt/Pmaip1/Them4/Tomm70a	8	1	GF	EC (Apoa4 high)
GO:00971933	GO:0097193	intrinsic apoptotic signaling pathway	14/418	310/28943	0.000187363336492832	0.00261271604651813	0.00199116756125224	Bcap31/Casp3/Casp6/Cebpb/Dnaja1/Hint1/Nfe2l2/Plscr1/Pmaip1/Pnp/Ppia/Rnf186/Sod1/Sod2	14	1	GF	EC (Apoa4 high)
GO:20001361	GO:2000136	regulation of cell proliferation involved in heart morphogenesis	4/418	21/28943	0.000211234243647503	0.00289222538675332	0.00220418341197395	Gng5/Hes1/Naca/Pim1	4	1	GF	EC (Apoa4 high)
GO:00356341	GO:0035634	response to stilbenoid	4/418	22/28943	0.000255243732258458	0.00344487880073112	0.00262536410322986	Apoa4/Cd36/Gsta1/Gsta2	4	1	GF	EC (Apoa4 high)
GO:00714043	GO:0071404	cellular response to low-density lipoprotein particle stimulus	4/418	22/28943	0.000255243732258458	0.00344487880073112	0.00262536410322986	Cd36/Cd81/Ces1f/Ces1g	4	1	GF	EC (Apoa4 high)
GO:19012144	GO:1901214	regulation of neuron death	16/418	399/28943	0.000258404609497191	0.00347512818252628	0.0026484173500068	Casp3/Casp6/Cebpb/Ctsz/Egln3/Fos/Foxq1/Hsp90ab1/Hspd1/Hsph1/Il18/Mt1/Pmaip1/Slc23a2/Sod1/Sod2	16	1	GF	EC (Apoa4 high)
GO:0006595	GO:0006595	polyamine metabolic process	4/418	23/28943	0.000305472625887592	0.00400826754593476	0.00305472625887592	Agmat/Azin1/Oaz1/Odc1	4	1	GF	EC (Apoa4 high)
GO:0061615	GO:0061615	glycolytic process through fructose-6-phosphate	4/418	23/28943	0.000305472625887592	0.00400826754593476	0.00305472625887592	Aldoa/Aldob/Pgk1/Pkm	4	1	GF	EC (Apoa4 high)
GO:00507275	GO:0050727	regulation of inflammatory response	15/418	367/28943	0.000326832957707608	0.00427370846774066	0.00325702047819346	Ace/Bst1/Cd81/Cebpb/Dnase1/Enpp3/Hspd1/Il18/Lgals2/Nfkbiz/Rabgef1/Smpdl3b/Socs3/Sod1/Zfp36	15	1	GF	EC (Apoa4 high)
GO:19004072	GO:1900407	regulation of cellular response to oxidative stress	7/418	90/28943	0.00033250437417502	0.00432196905162254	0.00329380017694441	Cd36/Dhfr/Nfe2l2/Ppia/Sod1/Sod2/Txn1	7	1	GF	EC (Apoa4 high)
GO:19037251	GO:1903725	regulation of phospholipid metabolic process	5/418	42/28943	0.000336140073669687	0.00435025115889639	0.00331535415126266	Apoc2/Dnajc19/Idh1/Scarb1/Scp2	5	1	GF	EC (Apoa4 high)
GO:00514027	GO:0051402	neuron apoptotic process	14/418	329/28943	0.000342887786644429	0.00442243326187474	0.00337036459227289	Casp3/Casp6/Cebpb/Ctsz/Egln3/Foxq1/Hsp90ab1/Hspd1/Hsph1/Il18/Mt1/Pmaip1/Sod1/Sod2	14	1	GF	EC (Apoa4 high)
GO:00425371	GO:0042537	benzene-containing compound metabolic process	4/418	24/28943	0.000362408952584027	0.00464252010784758	0.00353809418115931	Acaa1b/Cyp4b1/Ephx2/Txnrd1	4	1	GF	EC (Apoa4 high)
GO:00068883	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	8/418	120/28943	0.000363900533672783	0.00464587877280218	0.00354065384114059	Arcn1/Bcap31/Creb3l2/Pdcd6/Rab1a/Sec22b/Vapa/Ykt6	8	1	GF	EC (Apoa4 high)
GO:00082063	GO:0008206	bile acid metabolic process	5/418	43/28943	0.000375900534296587	0.00476687288290873	0.0036328642240744	Acaa1b/Ces1f/Ces1g/Scp2/Slc27a2	5	1	GF	EC (Apoa4 high)
GO:19015684	GO:1901568	fatty acid derivative metabolic process	5/418	43/28943	0.000375900534296587	0.00476687288290873	0.0036328642240744	Acat1/Aldh3a2/Cbr1/Dgat2/Hpgd	5	1	GF	EC (Apoa4 high)
GO:00226006	GO:0022600	digestive system process	8/418	121/28943	0.00038483767098711	0.0048210802683283	0.00367417601820204	Apoa4/Cd36/Fabp1/Pbld2/Prap1/Scarb1/Slc5a1/Vdr	8	1	GF	EC (Apoa4 high)
GO:19030591	GO:1903059	regulation of protein lipidation	3/418	11/28943	0.000452717762191572	0.00537352614184736	0.00409519854155078	Dbi/Rab3gap2/Svip	3	1	GF	EC (Apoa4 high)
GO:0015718	GO:0015718	monocarboxylic acid transport	8/418	124/28943	0.000453600116234271	0.00537352614184736	0.00409519854155078	Abcc2/Ace/Atp5j/Cd36/Ces1f/Ces1g/Pla2g12b/Slc16a9	8	1	GF	EC (Apoa4 high)
GO:19011363	GO:1901136	carbohydrate derivative catabolic process	9/418	156/28943	0.000462615203778708	0.00544617711862847	0.00415056631427626	Acat1/Aldh1a1/Aldh1a7/Cda/Entpd7/Hint1/Lct/Pnp/Xdh	9	1	GF	EC (Apoa4 high)
GO:00346561	GO:0034656	nucleobase-containing small molecule catabolic process	4/418	26/28943	0.000498388784796104	0.00583099448218104	0.00444383808115411	Cda/Entpd7/Pnp/Xdh	4	1	GF	EC (Apoa4 high)
GO:0032768	GO:0032768	regulation of monooxygenase activity	5/418	46/28943	0.000516656412237418	0.00600752179029294	0.00457837066844235	Arg2/Dhfr/Por/Scarb1/Vdr	5	1	GF	EC (Apoa4 high)
GO:00093082	GO:0009308	amine metabolic process	8/418	127/28943	0.000532011388178411	0.00612948486562871	0.00467131950595678	Abcc2/Agmat/Azin1/Ddc/Epas1/Gde1/Oaz1/Odc1	8	1	GF	EC (Apoa4 high)
GO:00342191	GO:0034219	carbohydrate transmembrane transport	8/418	127/28943	0.000532011388178411	0.00612948486562871	0.00467131950595678	Ace/Adipor2/Aqp3/Nfe2l2/Slc23a2/Slc2a2/Slc5a1/Slc5a4b	8	1	GF	EC (Apoa4 high)
GO:00311002	GO:0031100	animal organ regeneration	4/418	27/28943	0.000578437966991979	0.00658408758211654	0.00501777513535211	Ace/Cebpb/Pkm/Reg1	4	1	GF	EC (Apoa4 high)
GO:1902175	GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	4/418	27/28943	0.000578437966991979	0.00658408758211654	0.00501777513535211	Nfe2l2/Ppia/Sod1/Sod2	4	1	GF	EC (Apoa4 high)
GO:19028824	GO:1902882	regulation of response to oxidative stress	7/418	99/28943	0.000593112691672955	0.00661788510219511	0.00504353244094255	Cd36/Dhfr/Nfe2l2/Ppia/Sod1/Sod2/Txn1	7	1	GF	EC (Apoa4 high)
GO:00714962	GO:0071496	cellular response to external stimulus	13/418	308/28943	0.000596377828308719	0.00661788510219511	0.00504353244094255	Aqp3/Atf3/Dap/Fos/Ldha/Nfe2l2/Pck1/Pdk4/Pim1/Plin2/Pmaip1/Rragd/Vdr	13	1	GF	EC (Apoa4 high)
GO:00107441	GO:0010744	positive regulation of macrophage derived foam cell differentiation	3/418	12/28943	0.000597168250819934	0.00661788510219511	0.00504353244094255	Apob/Cd36/Il18	3	1	GF	EC (Apoa4 high)
GO:00508201	GO:0050820	positive regulation of coagulation	4/418	28/28943	0.000667203944817928	0.00726066875065205	0.00553340195868693	Cd36/F3/Nfe2l2/Vkorc1	4	1	GF	EC (Apoa4 high)
GO:00421581	GO:0042158	lipoprotein biosynthetic process	7/418	102/28943	0.000709125189225576	0.007656525971667	0.00583508727134188	Apob/Apobec1/Dbi/Mttp/Ppm1a/Rab3gap2/Svip	7	1	GF	EC (Apoa4 high)
GO:0032770	GO:0032770	positive regulation of monooxygenase activity	4/418	29/28943	0.000765198391648277	0.00810714103074567	0.00617850388159501	Dhfr/Por/Scarb1/Vdr	4	1	GF	EC (Apoa4 high)
GO:00420441	GO:0042044	fluid transport	4/418	29/28943	0.000765198391648277	0.00810714103074567	0.00617850388159501	Ahcyl1/Aqp11/Aqp3/Slc5a1	4	1	GF	EC (Apoa4 high)
GO:00716351	GO:0071635	negative regulation of transforming growth factor beta production	3/418	13/28943	0.000768022357503824	0.00810714103074567	0.00617850388159501	Fbln1/Gata6/Hsp90ab1	3	1	GF	EC (Apoa4 high)
GO:00482612	GO:0048261	negative regulation of receptor-mediated endocytosis	4/418	30/28943	0.000872934875844487	0.00916339137726754	0.0069834790067559	Apoc2/Apoc3/Rabgef1/Sdcbp	4	1	GF	EC (Apoa4 high)
GO:20001162	GO:2000116	regulation of cysteine-type endopeptidase activity	11/418	243/28943	0.000878006291478843	0.00917757691986077	0.00699428989923234	Bcap31/Casp6/Cst3/Dap/F3/Fabp1/Hspd1/Pdcd6/Pmaip1/Por/Xdh	11	1	GF	EC (Apoa4 high)
GO:00022622	GO:0002262	myeloid cell homeostasis	10/418	206/28943	0.000879143383167398	0.00917757691986077	0.00699428989923234	Casp3/Cebpg/Epas1/Hspa9/Id2/Il18/Lipa/Sod1/Tmem14c/Zfp36	10	1	GF	EC (Apoa4 high)
GO:00066052	GO:0006605	protein targeting	12/418	282/28943	0.00089240454666737	0.00929034926131127	0.00708023441984029	Aqp11/Bcap31/Dnajc19/Hsp90aa1/Hspa8/Hspd1/Naca/Ncoa4/Rabgef1/Synj2bp/Tomm70a/Ywhaq	12	1	GF	EC (Apoa4 high)
GO:00075866	GO:0007586	digestion	8/418	138/28943	0.000918445462207466	0.00950905589501922	0.00724691214015754	Apoa4/Cd36/Fabp1/Pbld2/Prap1/Scarb1/Slc5a1/Vdr	8	1	GF	EC (Apoa4 high)
GO:00069193	GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	6/418	78/28943	0.000936316502227149	0.00966759579758578	0.00736773641096773	Dap/F3/Hspd1/Pdcd6/Pmaip1/Xdh	6	1	GF	EC (Apoa4 high)
GO:00709976	GO:0070997	neuron death	16/418	450/28943	0.000945042705354184	0.00973110731208028	0.00741613894119905	Casp3/Casp6/Cebpb/Ctsz/Egln3/Fos/Foxq1/Hsp90ab1/Hspd1/Hsph1/Il18/Mt1/Pmaip1/Slc23a2/Sod1/Sod2	16	1	GF	EC (Apoa4 high)
GO:00454542	GO:0045454	cell redox homeostasis	4/418	31/28943	0.000990928014767308	0.0100634364079143	0.00766940906451259	Nfe2l2/Prdx6/Txn1/Txnrd1	4	1	GF	EC (Apoa4 high)
GO:0070988	GO:0070988	demethylation	6/418	79/28943	0.00100113140362623	0.0100887348648094	0.00768868917984946	Apobec1/Cyp2d26/Cyp3a11/Cyp3a13/Por/Ppme1	6	1	GF	EC (Apoa4 high)
GO:2000737	GO:2000737	negative regulation of stem cell differentiation	4/418	32/28943	0.00111969266842532	0.0111939645343367	0.00853099175943102	Hes1/Hspa9/Nfe2l2/Zfp36	4	1	GF	EC (Apoa4 high)
GO:00027112	GO:0002711	positive regulation of T cell mediated immunity	6/418	82/28943	0.00121639548819842	0.0119707253903694	0.00912296616148815	Cd81/H2-Q2/Hspa8/Hspd1/Il18/Pnp	6	1	GF	EC (Apoa4 high)
GO:00067663	GO:0006766	vitamin metabolic process	6/418	82/28943	0.00121639548819842	0.0119707253903694	0.00912296616148815	Cbr1/Dhfr/Gsto1/Rdh16f2/Slc23a2/Vkorc1	6	1	GF	EC (Apoa4 high)
GO:00457771	GO:0045777	positive regulation of blood pressure	5/418	56/28943	0.0012797321766709	0.0125086929020769	0.00953295463296676	Ace/Adh5/Atp5j/Ephx2/Id2	5	1	GF	EC (Apoa4 high)
GO:19049501	GO:1904950	negative regulation of establishment of protein localization	8/418	146/28943	0.00132045020791865	0.0128607766384654	0.00980127989382916	Cd36/Dnaja1/Eny2/Hadh/Ndfip2/Svip/Txn1/Ucp2	8	1	GF	EC (Apoa4 high)
GO:0010906	GO:0010906	regulation of glucose metabolic process	7/418	114/28943	0.0013638494541242	0.0132493241314534	0.010097394416138	Acadm/Cd36/Cyp2j6/Dgat2/Fam3c/Pdk4/Pmaip1	7	1	GF	EC (Apoa4 high)
GO:00601911	GO:0060191	regulation of lipase activity	6/418	84/28943	0.00137844232999098	0.0133567527308613	0.0101792664368565	Apoa4/Apoc2/Apoc3/Arf4/Por/Rhoc	6	1	GF	EC (Apoa4 high)
GO:00181191	GO:0018119	peptidyl-cysteine S-nitrosylation	3/418	16/28943	0.00145618822205626	0.013861297962596	0.0105637835756222	Ace/Adh5/Txn1	3	1	GF	EC (Apoa4 high)
GO:00461852	GO:0046185	aldehyde catabolic process	3/418	16/28943	0.00145618822205626	0.013861297962596	0.0105637835756222	Adh4/Adh5/Glo1	3	1	GF	EC (Apoa4 high)
GO:00067351	GO:0006735	NADH regeneration	3/418	17/28943	0.00174938634840492	0.0161157353345162	0.0122819046740954	Aldoa/Pgk1/Pkm	3	1	GF	EC (Apoa4 high)
GO:0046415	GO:0046415	urate metabolic process	3/418	17/28943	0.00174938634840492	0.0161157353345162	0.0122819046740954	G6pc/Pnp/Slc16a9	3	1	GF	EC (Apoa4 high)
GO:19015696	GO:1901569	fatty acid derivative catabolic process	3/418	17/28943	0.00174938634840492	0.0161157353345162	0.0122819046740954	Acat1/Cbr1/Hpgd	3	1	GF	EC (Apoa4 high)
GO:00017021	GO:0001702	gastrulation with mouth forming second	4/418	36/28943	0.00175273014619903	0.0161157353345162	0.0122819046740954	Nat8/Nat8f1/Nat8f5/Ugdh	4	1	GF	EC (Apoa4 high)
GO:00331571	GO:0033157	regulation of intracellular protein transport	10/418	228/28943	0.00187718562524585	0.0171349866613625	0.0130586826104059	Bcap31/Cd36/Cd81/Hsp90ab1/Ifi27/Oaz1/Pmaip1/Ppm1a/Svip/Txn1	10	1	GF	EC (Apoa4 high)
GO:00310992	GO:0031099	regeneration	8/418	155/28943	0.00192804132535564	0.0175567907675156	0.013380142209697	Ace/Cd81/Cebpb/Dhfr/Hopx/Naca/Pkm/Reg1	8	1	GF	EC (Apoa4 high)
GO:00705423	GO:0070542	response to fatty acid	4/418	37/28943	0.00194303205333023	0.0176084367614747	0.0134195019510577	Cd36/Dgat2/Pdk4/Slc2a2	4	1	GF	EC (Apoa4 high)
GO:00714022	GO:0071402	cellular response to lipoprotein particle stimulus	4/418	37/28943	0.00194303205333023	0.0176084367614747	0.0134195019510577	Cd36/Cd81/Ces1f/Ces1g	4	1	GF	EC (Apoa4 high)
GO:19026003	GO:1902600	proton transmembrane transport	6/418	90/28943	0.00196439357507471	0.0177594337804003	0.0135345777421416	Atp5g2/Atp5g3/Atp6v0e/Ndufa4/Otop3/Slc46a1	6	1	GF	EC (Apoa4 high)
GO:00903031	GO:0090303	positive regulation of wound healing	5/418	62/28943	0.00202040716741927	0.0181788540135176	0.0138542205765893	Cd36/Cldn4/F3/Hbegf/Nfe2l2	5	1	GF	EC (Apoa4 high)
GO:00712806	GO:0071280	cellular response to copper ion	3/418	18/28943	0.00207691019146549	0.0185201382879112	0.0141143154985934	Mt1/Mt2/Nfe2l2	3	1	GF	EC (Apoa4 high)
GO:00160322	GO:0016032	viral process	13/418	355/28943	0.0021386734501242	0.019016581101222	0.0144926577326063	Ctsb/Fbln1/Hsp90ab1/Hspa8/Ifi27/Plscr1/Ppia/Rab1a/Them4/Trim38/Ubp1/Vapa/Zfp36	13	1	GF	EC (Apoa4 high)
GO:00106621	GO:0010662	regulation of striated muscle cell apoptotic process	5/418	63/28943	0.0021689851616616	0.0192408331594347	0.0146635616563038	Acot1/Gata6/Hspa8/Naca/Nfe2l2	5	1	GF	EC (Apoa4 high)
GO:20010573	GO:2001057	reactive nitrogen species metabolic process	6/418	93/28943	0.00231982535629328	0.0204827570594213	0.0156100397806651	Cd36/Cyb5b/Cyb5r3/Hsp90aa1/Por/Sod2	6	1	GF	EC (Apoa4 high)
